Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.000000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
62.659398	14.667431	50.881000
62.715580	14.814920	50.927000
62.911243	14.945243	50.973000
62.968749	14.867372	51.129000
63.026760	14.713482	51.175000
63.496522	14.576543	51.220000
63.553929	12.338422	51.597000
63.610852	12.113055	51.643000
63.668655	11.912447	51.689000
63.726953	11.733165	51.735000
63.784663	11.575601	51.780000
63.842143	11.444146	51.826000
63.898494	11.336532	51.872000
63.955340	11.252881	51.918000
64.012270	11.190677	51.964000
64.069385	11.142914	52.010000
64.270296	11.002389	52.055000
64.328567	10.984792	52.217000
64.386332	10.962029	52.263000
64.606593	10.931719	52.309000
64.664181	10.601691	52.485000
64.721607	10.476126	52.531000
64.778126	10.385689	52.577000
64.834731	10.284620	52.622000
64.892072	10.150879	52.668000
64.949975	10.075769	52.714000
65.007724	10.025131	52.760000
65.065941	9.903132	52.806000
65.123590	9.739517	52.852000
65.179641	9.647384	52.897000
65.235968	9.644395	52.943000
65.293302	9.654520	52.989000
65.350306	9.628904	53.035000
65.408738	9.587270	53.081000
65.466311	9.542344	53.126000
65.660441	9.622222	53.172000
65.716515	9.728091	53.328000
65.773657	9.856750	53.374000
65.982700	9.987952	53.420000
66.038966	10.358993	53.585000
66.095678	10.463110	53.631000
66.152712	10.567627	53.677000
66.210484	10.663492	53.723000
66.268517	10.735940	53.769000
66.326865	10.787061	53.815000
66.384061	10.817713	53.860000
66.441526	10.838554	53.906000
66.497269	10.851961	53.952000
66.553919	10.862283	53.998000
66.611660	10.874595	54.044000
66.669524	10.888838	54.089000
66.727089	10.902391	54.135000
66.785214	10.912134	54.181000
66.842249	10.915641	54.227000
67.034289	10.897361	54.272000
67.091546	10.896206	54.428000
67.149210	10.898192	54.474000
67.355480	10.908740	54.519000
67.412945	11.013023	54.685000
67.470386	11.036887	54.731000
67.528389	11.051317	54.777000
67.586153	11.050564	54.823000
67.644102	11.037355	54.869000
67.700813	11.019076	54.914000
67.756956	11.004916	54.960000
67.813115	10.998112	55.006000
67.870771	10.994503	55.052000
67.928366	10.981709	55.097000
67.986715	10.958107	55.143000
68.043972	10.949249	55.189000
68.101252	10.969206	55.235000
68.157472	11.012780	55.280000
68.214222	11.064047	55.326000
68.730581	11.573926	55.372000
68.788637	11.663348	55.785000
68.846701	11.713363	55.831000
68.904350	11.780544	55.877000
68.961423	11.874113	55.923000
69.017443	11.985249	55.969000
69.074100	12.092614	56.014000
69.131457	12.182468	56.060000
69.188776	12.239914	56.106000
69.246778	12.269097	56.152000
69.304727	12.279642	56.198000
